Num,Site,Habitat,Population,Rep,DishNum,PopNum,Treatment,ID,SurvivalID,NoGermDish,TotGermDish,PropGermDish,PlotPropGerm,Label,PlantDate,GermDate,Censor,Census,DaysCensus,DaysToGerm
1228,PEN,Away,PEN-A,B,123,13,Vegetated,B_13_Natural,Natural_A,2,8,0.8,0.2,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
1229,PEN,Away,PEN-A,B,123,13,Vegetated,B_13_Natural,Natural_A,2,8,0.8,0.2,Seed9Date,7/21/21,,NA,8/3/21,13,0
1230,PEN,Away,PEN-A,B,123,13,Vegetated,B_13_Natural,Natural_A,2,8,0.8,0.2,Seed10Date,7/21/21,,NA,8/3/21,13,0
1231,PEN,Away,PEN-A,B,124,13,Construction,B_13_Construction,Construction_A,2,8,0.8,0.2,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1232,PEN,Away,PEN-A,B,124,13,Construction,B_13_Construction,Construction_A,2,8,0.8,0.2,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1233,PEN,Away,PEN-A,B,124,13,Construction,B_13_Construction,Construction_A,2,8,0.8,0.2,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1234,PEN,Away,PEN-A,B,124,13,Construction,B_13_Construction,Construction_A,2,8,0.8,0.2,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1235,PEN,Away,PEN-A,B,124,13,Construction,B_13_Construction,Construction_A,2,8,0.8,0.2,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
1236,PEN,Away,PEN-A,B,124,13,Construction,B_13_Construction,Construction_A,2,8,0.8,0.2,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
1237,PEN,Away,PEN-A,B,124,13,Construction,B_13_Construction,Construction_A,2,8,0.8,0.2,Seed7Date,7/21/21,7/23/21,1,8/3/21,13,2
1238,PEN,Away,PEN-A,B,124,13,Construction,B_13_Construction,Construction_A,2,8,0.8,0.2,Seed8Date,7/21/21,7/26/21,1,8/3/21,13,5
1239,PEN,Away,PEN-A,B,124,13,Construction,B_13_Construction,Construction_A,2,8,0.8,0.2,Seed9Date,7/21/21,,NA,8/3/21,13,0
1240,PEN,Away,PEN-A,B,124,13,Construction,B_13_Construction,Construction_A,2,8,0.8,0.2,Seed10Date,7/21/21,,NA,8/3/21,13,0
1241,PEN,Away,PEN-A,C,125,13,Vegetated,C_13_Natural,Natural_A,2,8,0.8,0.2,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1242,PEN,Away,PEN-A,C,125,13,Vegetated,C_13_Natural,Natural_A,2,8,0.8,0.2,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1243,PEN,Away,PEN-A,C,125,13,Vegetated,C_13_Natural,Natural_A,2,8,0.8,0.2,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1244,PEN,Away,PEN-A,C,125,13,Vegetated,C_13_Natural,Natural_A,2,8,0.8,0.2,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1245,PEN,Away,PEN-A,C,125,13,Vegetated,C_13_Natural,Natural_A,2,8,0.8,0.2,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
1246,PEN,Away,PEN-A,C,125,13,Vegetated,C_13_Natural,Natural_A,2,8,0.8,0.2,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
1247,PEN,Away,PEN-A,C,125,13,Vegetated,C_13_Natural,Natural_A,2,8,0.8,0.2,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1248,PEN,Away,PEN-A,C,125,13,Vegetated,C_13_Natural,Natural_A,2,8,0.8,0.2,Seed8Date,7/21/21,7/30/21,1,8/3/21,13,9
1249,PEN,Away,PEN-A,C,125,13,Vegetated,C_13_Natural,Natural_A,2,8,0.8,0.2,Seed9Date,7/21/21,,NA,8/3/21,13,0
1250,PEN,Away,PEN-A,C,125,13,Vegetated,C_13_Natural,Natural_A,2,8,0.8,0.2,Seed10Date,7/21/21,,NA,8/3/21,13,0
1251,PEN,Away,PEN-A,C,126,13,Construction,C_13_Construction,Construction_A,2,8,0.8,0.2,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1252,PEN,Away,PEN-A,C,126,13,Construction,C_13_Construction,Construction_A,2,8,0.8,0.2,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1253,PEN,Away,PEN-A,C,126,13,Construction,C_13_Construction,Construction_A,2,8,0.8,0.2,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1254,PEN,Away,PEN-A,C,126,13,Construction,C_13_Construction,Construction_A,2,8,0.8,0.2,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1255,PEN,Away,PEN-A,C,126,13,Construction,C_13_Construction,Construction_A,2,8,0.8,0.2,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
1256,PEN,Away,PEN-A,C,126,13,Construction,C_13_Construction,Construction_A,2,8,0.8,0.2,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
1257,PEN,Away,PEN-A,C,126,13,Construction,C_13_Construction,Construction_A,2,8,0.8,0.2,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1258,PEN,Away,PEN-A,C,126,13,Construction,C_13_Construction,Construction_A,2,8,0.8,0.2,Seed8Date,7/21/21,7/25/21,1,8/3/21,13,4
1259,PEN,Away,PEN-A,C,126,13,Construction,C_13_Construction,Construction_A,2,8,0.8,0.2,Seed9Date,7/21/21,,NA,8/3/21,13,0
1260,PEN,Away,PEN-A,C,126,13,Construction,C_13_Construction,Construction_A,2,8,0.8,0.2,Seed10Date,7/21/21,,NA,8/3/21,13,0
1261,PEN,Away,PEN-A,D,127,13,Construction,D_13_Construction,Construction_A,3,7,0.7,0.3,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1262,PEN,Away,PEN-A,D,127,13,Construction,D_13_Construction,Construction_A,3,7,0.7,0.3,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1263,PEN,Away,PEN-A,D,127,13,Construction,D_13_Construction,Construction_A,3,7,0.7,0.3,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1264,PEN,Away,PEN-A,D,127,13,Construction,D_13_Construction,Construction_A,3,7,0.7,0.3,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1265,PEN,Away,PEN-A,D,127,13,Construction,D_13_Construction,Construction_A,3,7,0.7,0.3,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
1266,PEN,Away,PEN-A,D,127,13,Construction,D_13_Construction,Construction_A,3,7,0.7,0.3,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
1267,PEN,Away,PEN-A,D,127,13,Construction,D_13_Construction,Construction_A,3,7,0.7,0.3,Seed7Date,7/21/21,7/27/21,1,8/3/21,13,6
1268,PEN,Away,PEN-A,D,127,13,Construction,D_13_Construction,Construction_A,3,7,0.7,0.3,Seed8Date,7/21/21,,NA,8/3/21,13,0
1269,PEN,Away,PEN-A,D,127,13,Construction,D_13_Construction,Construction_A,3,7,0.7,0.3,Seed9Date,7/21/21,,NA,8/3/21,13,0
1270,PEN,Away,PEN-A,D,127,13,Construction,D_13_Construction,Construction_A,3,7,0.7,0.3,Seed10Date,7/21/21,,NA,8/3/21,13,0
1271,PEN,Away,PEN-A,D,128,13,Vegetated,D_13_Natural,Natural_A,2,8,0.8,0.2,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1272,PEN,Away,PEN-A,D,128,13,Vegetated,D_13_Natural,Natural_A,2,8,0.8,0.2,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1273,PEN,Away,PEN-A,D,128,13,Vegetated,D_13_Natural,Natural_A,2,8,0.8,0.2,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1274,PEN,Away,PEN-A,D,128,13,Vegetated,D_13_Natural,Natural_A,2,8,0.8,0.2,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
1275,PEN,Away,PEN-A,D,128,13,Vegetated,D_13_Natural,Natural_A,2,8,0.8,0.2,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
1276,PEN,Away,PEN-A,D,128,13,Vegetated,D_13_Natural,Natural_A,2,8,0.8,0.2,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
1277,PEN,Away,PEN-A,D,128,13,Vegetated,D_13_Natural,Natural_A,2,8,0.8,0.2,Seed7Date,7/21/21,7/25/21,1,8/3/21,13,4
1278,PEN,Away,PEN-A,D,128,13,Vegetated,D_13_Natural,Natural_A,2,8,0.8,0.2,Seed8Date,7/21/21,7/28/21,1,8/3/21,13,7
1279,PEN,Away,PEN-A,D,128,13,Vegetated,D_13_Natural,Natural_A,2,8,0.8,0.2,Seed9Date,7/21/21,,NA,8/3/21,13,0
1280,PEN,Away,PEN-A,D,128,13,Vegetated,D_13_Natural,Natural_A,2,8,0.8,0.2,Seed10Date,7/21/21,,NA,8/3/21,13,0
1281,PEN,Away,PEN-A,E,129,13,Construction,E_13_Construction,Construction_A,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1282,PEN,Away,PEN-A,E,129,13,Construction,E_13_Construction,Construction_A,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1283,PEN,Away,PEN-A,E,129,13,Construction,E_13_Construction,Construction_A,0,10,1,0,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1284,PEN,Away,PEN-A,E,129,13,Construction,E_13_Construction,Construction_A,0,10,1,0,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1285,PEN,Away,PEN-A,E,129,13,Construction,E_13_Construction,Construction_A,0,10,1,0,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
1286,PEN,Away,PEN-A,E,129,13,Construction,E_13_Construction,Construction_A,0,10,1,0,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
1287,PEN,Away,PEN-A,E,129,13,Construction,E_13_Construction,Construction_A,0,10,1,0,Seed7Date,7/21/21,7/23/21,1,8/3/21,13,2
1288,PEN,Away,PEN-A,E,129,13,Construction,E_13_Construction,Construction_A,0,10,1,0,Seed8Date,7/21/21,7/23/21,1,8/3/21,13,2
1289,PEN,Away,PEN-A,E,129,13,Construction,E_13_Construction,Construction_A,0,10,1,0,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
1290,PEN,Away,PEN-A,E,129,13,Construction,E_13_Construction,Construction_A,0,10,1,0,Seed10Date,7/21/21,7/24/21,1,8/3/21,13,3
1291,PEN,Away,PEN-A,E,130,13,Vegetated,E_13_Natural,Natural_A,2,8,0.8,0.2,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1292,PEN,Away,PEN-A,E,130,13,Vegetated,E_13_Natural,Natural_A,2,8,0.8,0.2,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1293,PEN,Away,PEN-A,E,130,13,Vegetated,E_13_Natural,Natural_A,2,8,0.8,0.2,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1294,PEN,Away,PEN-A,E,130,13,Vegetated,E_13_Natural,Natural_A,2,8,0.8,0.2,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1295,PEN,Away,PEN-A,E,130,13,Vegetated,E_13_Natural,Natural_A,2,8,0.8,0.2,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
1296,PEN,Away,PEN-A,E,130,13,Vegetated,E_13_Natural,Natural_A,2,8,0.8,0.2,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
1297,PEN,Away,PEN-A,E,130,13,Vegetated,E_13_Natural,Natural_A,2,8,0.8,0.2,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1298,PEN,Away,PEN-A,E,130,13,Vegetated,E_13_Natural,Natural_A,2,8,0.8,0.2,Seed8Date,7/21/21,7/26/21,1,8/3/21,13,5
1299,PEN,Away,PEN-A,E,130,13,Vegetated,E_13_Natural,Natural_A,2,8,0.8,0.2,Seed9Date,7/21/21,,NA,8/3/21,13,0
1300,PEN,Away,PEN-A,E,130,13,Vegetated,E_13_Natural,Natural_A,2,8,0.8,0.2,Seed10Date,7/21/21,,NA,8/3/21,13,0
1301,PEN,Roadside,PEN-R,A,131,14,Vegetated,A_14_Natural,Natural_R,2,8,0.8,0.2,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1302,PEN,Roadside,PEN-R,A,131,14,Vegetated,A_14_Natural,Natural_R,2,8,0.8,0.2,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1303,PEN,Roadside,PEN-R,A,131,14,Vegetated,A_14_Natural,Natural_R,2,8,0.8,0.2,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1304,PEN,Roadside,PEN-R,A,131,14,Vegetated,A_14_Natural,Natural_R,2,8,0.8,0.2,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1305,PEN,Roadside,PEN-R,A,131,14,Vegetated,A_14_Natural,Natural_R,2,8,0.8,0.2,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
1306,PEN,Roadside,PEN-R,A,131,14,Vegetated,A_14_Natural,Natural_R,2,8,0.8,0.2,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
1307,PEN,Roadside,PEN-R,A,131,14,Vegetated,A_14_Natural,Natural_R,2,8,0.8,0.2,Seed7Date,7/21/21,7/23/21,1,8/3/21,13,2
1308,PEN,Roadside,PEN-R,A,131,14,Vegetated,A_14_Natural,Natural_R,2,8,0.8,0.2,Seed8Date,7/21/21,7/29/21,1,8/3/21,13,8
1309,PEN,Roadside,PEN-R,A,131,14,Vegetated,A_14_Natural,Natural_R,2,8,0.8,0.2,Seed9Date,7/21/21,,NA,8/3/21,13,0
1310,PEN,Roadside,PEN-R,A,131,14,Vegetated,A_14_Natural,Natural_R,2,8,0.8,0.2,Seed10Date,7/21/21,,NA,8/3/21,13,0
1311,PEN,Roadside,PEN-R,A,132,14,Construction,A_14_Construction,Construction_R,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1312,PEN,Roadside,PEN-R,A,132,14,Construction,A_14_Construction,Construction_R,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1313,PEN,Roadside,PEN-R,A,132,14,Construction,A_14_Construction,Construction_R,0,10,1,0,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1314,PEN,Roadside,PEN-R,A,132,14,Construction,A_14_Construction,Construction_R,0,10,1,0,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1315,PEN,Roadside,PEN-R,A,132,14,Construction,A_14_Construction,Construction_R,0,10,1,0,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
1316,PEN,Roadside,PEN-R,A,132,14,Construction,A_14_Construction,Construction_R,0,10,1,0,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
1317,PEN,Roadside,PEN-R,A,132,14,Construction,A_14_Construction,Construction_R,0,10,1,0,Seed7Date,7/21/21,7/23/21,1,8/3/21,13,2
1318,PEN,Roadside,PEN-R,A,132,14,Construction,A_14_Construction,Construction_R,0,10,1,0,Seed8Date,7/21/21,7/23/21,1,8/3/21,13,2
1319,PEN,Roadside,PEN-R,A,132,14,Construction,A_14_Construction,Construction_R,0,10,1,0,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
1320,PEN,Roadside,PEN-R,A,132,14,Construction,A_14_Construction,Construction_R,0,10,1,0,Seed10Date,7/21/21,7/24/21,1,8/3/21,13,3
1321,PEN,Roadside,PEN-R,B,133,14,Vegetated,B_14_Natural,Natural_R,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1322,PEN,Roadside,PEN-R,B,133,14,Vegetated,B_14_Natural,Natural_R,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1323,PEN,Roadside,PEN-R,B,133,14,Vegetated,B_14_Natural,Natural_R,1,9,0.9,0.1,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1324,PEN,Roadside,PEN-R,B,133,14,Vegetated,B_14_Natural,Natural_R,1,9,0.9,0.1,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1325,PEN,Roadside,PEN-R,B,133,14,Vegetated,B_14_Natural,Natural_R,1,9,0.9,0.1,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
1326,PEN,Roadside,PEN-R,B,133,14,Vegetated,B_14_Natural,Natural_R,1,9,0.9,0.1,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
1327,PEN,Roadside,PEN-R,B,133,14,Vegetated,B_14_Natural,Natural_R,1,9,0.9,0.1,Seed7Date,7/21/21,7/25/21,1,8/3/21,13,4
1328,PEN,Roadside,PEN-R,B,133,14,Vegetated,B_14_Natural,Natural_R,1,9,0.9,0.1,Seed8Date,7/21/21,7/25/21,1,8/3/21,13,4
1329,PEN,Roadside,PEN-R,B,133,14,Vegetated,B_14_Natural,Natural_R,1,9,0.9,0.1,Seed9Date,7/21/21,7/25/21,1,8/3/21,13,4
1330,PEN,Roadside,PEN-R,B,133,14,Vegetated,B_14_Natural,Natural_R,1,9,0.9,0.1,Seed10Date,7/21/21,,NA,8/3/21,13,0
1331,PEN,Roadside,PEN-R,B,134,14,Construction,B_14_Construction,Construction_R,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1332,PEN,Roadside,PEN-R,B,134,14,Construction,B_14_Construction,Construction_R,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1333,PEN,Roadside,PEN-R,B,134,14,Construction,B_14_Construction,Construction_R,1,9,0.9,0.1,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1334,PEN,Roadside,PEN-R,B,134,14,Construction,B_14_Construction,Construction_R,1,9,0.9,0.1,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1335,PEN,Roadside,PEN-R,B,134,14,Construction,B_14_Construction,Construction_R,1,9,0.9,0.1,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
1336,PEN,Roadside,PEN-R,B,134,14,Construction,B_14_Construction,Construction_R,1,9,0.9,0.1,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
1337,PEN,Roadside,PEN-R,B,134,14,Construction,B_14_Construction,Construction_R,1,9,0.9,0.1,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1338,PEN,Roadside,PEN-R,B,134,14,Construction,B_14_Construction,Construction_R,1,9,0.9,0.1,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
1339,PEN,Roadside,PEN-R,B,134,14,Construction,B_14_Construction,Construction_R,1,9,0.9,0.1,Seed9Date,7/21/21,7/29/21,1,8/3/21,13,8
1340,PEN,Roadside,PEN-R,B,134,14,Construction,B_14_Construction,Construction_R,1,9,0.9,0.1,Seed10Date,7/21/21,,NA,8/3/21,13,0
1341,PEN,Roadside,PEN-R,C,135,14,Vegetated,C_14_Natural,Natural_R,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1342,PEN,Roadside,PEN-R,C,135,14,Vegetated,C_14_Natural,Natural_R,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1343,PEN,Roadside,PEN-R,C,135,14,Vegetated,C_14_Natural,Natural_R,1,9,0.9,0.1,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1344,PEN,Roadside,PEN-R,C,135,14,Vegetated,C_14_Natural,Natural_R,1,9,0.9,0.1,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1345,PEN,Roadside,PEN-R,C,135,14,Vegetated,C_14_Natural,Natural_R,1,9,0.9,0.1,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
1346,PEN,Roadside,PEN-R,C,135,14,Vegetated,C_14_Natural,Natural_R,1,9,0.9,0.1,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
1347,PEN,Roadside,PEN-R,C,135,14,Vegetated,C_14_Natural,Natural_R,1,9,0.9,0.1,Seed7Date,7/21/21,7/23/21,1,8/3/21,13,2
1348,PEN,Roadside,PEN-R,C,135,14,Vegetated,C_14_Natural,Natural_R,1,9,0.9,0.1,Seed8Date,7/21/21,7/23/21,1,8/3/21,13,2
1349,PEN,Roadside,PEN-R,C,135,14,Vegetated,C_14_Natural,Natural_R,1,9,0.9,0.1,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
1350,PEN,Roadside,PEN-R,C,135,14,Vegetated,C_14_Natural,Natural_R,1,9,0.9,0.1,Seed10Date,7/21/21,,NA,8/3/21,13,0
1351,PEN,Roadside,PEN-R,C,136,14,Construction,C_14_Construction,Construction_R,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1352,PEN,Roadside,PEN-R,C,136,14,Construction,C_14_Construction,Construction_R,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1353,PEN,Roadside,PEN-R,C,136,14,Construction,C_14_Construction,Construction_R,0,10,1,0,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1354,PEN,Roadside,PEN-R,C,136,14,Construction,C_14_Construction,Construction_R,0,10,1,0,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1355,PEN,Roadside,PEN-R,C,136,14,Construction,C_14_Construction,Construction_R,0,10,1,0,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
1356,PEN,Roadside,PEN-R,C,136,14,Construction,C_14_Construction,Construction_R,0,10,1,0,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
1357,PEN,Roadside,PEN-R,C,136,14,Construction,C_14_Construction,Construction_R,0,10,1,0,Seed7Date,7/21/21,7/23/21,1,8/3/21,13,2
1358,PEN,Roadside,PEN-R,C,136,14,Construction,C_14_Construction,Construction_R,0,10,1,0,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
1359,PEN,Roadside,PEN-R,C,136,14,Construction,C_14_Construction,Construction_R,0,10,1,0,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
1360,PEN,Roadside,PEN-R,C,136,14,Construction,C_14_Construction,Construction_R,0,10,1,0,Seed10Date,7/21/21,7/24/21,1,8/3/21,13,3
1361,PEN,Roadside,PEN-R,D,137,14,Vegetated,D_14_Natural,Natural_R,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1362,PEN,Roadside,PEN-R,D,137,14,Vegetated,D_14_Natural,Natural_R,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1363,PEN,Roadside,PEN-R,D,137,14,Vegetated,D_14_Natural,Natural_R,0,10,1,0,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1364,PEN,Roadside,PEN-R,D,137,14,Vegetated,D_14_Natural,Natural_R,0,10,1,0,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1365,PEN,Roadside,PEN-R,D,137,14,Vegetated,D_14_Natural,Natural_R,0,10,1,0,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
1366,PEN,Roadside,PEN-R,D,137,14,Vegetated,D_14_Natural,Natural_R,0,10,1,0,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
1367,PEN,Roadside,PEN-R,D,137,14,Vegetated,D_14_Natural,Natural_R,0,10,1,0,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1368,PEN,Roadside,PEN-R,D,137,14,Vegetated,D_14_Natural,Natural_R,0,10,1,0,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
1369,PEN,Roadside,PEN-R,D,137,14,Vegetated,D_14_Natural,Natural_R,0,10,1,0,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
1370,PEN,Roadside,PEN-R,D,137,14,Vegetated,D_14_Natural,Natural_R,0,10,1,0,Seed10Date,7/21/21,7/26/21,1,8/3/21,13,5
1371,PEN,Roadside,PEN-R,D,138,14,Construction,D_14_Construction,Construction_R,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1372,PEN,Roadside,PEN-R,D,138,14,Construction,D_14_Construction,Construction_R,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1373,PEN,Roadside,PEN-R,D,138,14,Construction,D_14_Construction,Construction_R,0,10,1,0,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1374,PEN,Roadside,PEN-R,D,138,14,Construction,D_14_Construction,Construction_R,0,10,1,0,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1375,PEN,Roadside,PEN-R,D,138,14,Construction,D_14_Construction,Construction_R,0,10,1,0,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
1376,PEN,Roadside,PEN-R,D,138,14,Construction,D_14_Construction,Construction_R,0,10,1,0,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
1377,PEN,Roadside,PEN-R,D,138,14,Construction,D_14_Construction,Construction_R,0,10,1,0,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1378,PEN,Roadside,PEN-R,D,138,14,Construction,D_14_Construction,Construction_R,0,10,1,0,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
1379,PEN,Roadside,PEN-R,D,138,14,Construction,D_14_Construction,Construction_R,0,10,1,0,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
1380,PEN,Roadside,PEN-R,D,138,14,Construction,D_14_Construction,Construction_R,0,10,1,0,Seed10Date,7/21/21,7/24/21,1,8/3/21,13,3
1381,PEN,Roadside,PEN-R,E,139,14,Construction,E_14_Construction,Construction_R,2,8,0.8,0.2,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1382,PEN,Roadside,PEN-R,E,139,14,Construction,E_14_Construction,Construction_R,2,8,0.8,0.2,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1383,PEN,Roadside,PEN-R,E,139,14,Construction,E_14_Construction,Construction_R,2,8,0.8,0.2,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1384,PEN,Roadside,PEN-R,E,139,14,Construction,E_14_Construction,Construction_R,2,8,0.8,0.2,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1385,PEN,Roadside,PEN-R,E,139,14,Construction,E_14_Construction,Construction_R,2,8,0.8,0.2,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
1386,PEN,Roadside,PEN-R,E,139,14,Construction,E_14_Construction,Construction_R,2,8,0.8,0.2,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
1387,PEN,Roadside,PEN-R,E,139,14,Construction,E_14_Construction,Construction_R,2,8,0.8,0.2,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1388,PEN,Roadside,PEN-R,E,139,14,Construction,E_14_Construction,Construction_R,2,8,0.8,0.2,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
1389,PEN,Roadside,PEN-R,E,139,14,Construction,E_14_Construction,Construction_R,2,8,0.8,0.2,Seed9Date,7/21/21,,NA,8/3/21,13,0
1390,PEN,Roadside,PEN-R,E,139,14,Construction,E_14_Construction,Construction_R,2,8,0.8,0.2,Seed10Date,7/21/21,,NA,8/3/21,13,0
1391,PEN,Roadside,PEN-R,E,140,14,Vegetated,E_14_Natural,Natural_R,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1392,PEN,Roadside,PEN-R,E,140,14,Vegetated,E_14_Natural,Natural_R,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1393,PEN,Roadside,PEN-R,E,140,14,Vegetated,E_14_Natural,Natural_R,1,9,0.9,0.1,Seed3Date,7/21/21,7/24/21,1,8/3/21,13,3
